new_scenario,new_mode,new_solve_time_s,new_mipgap_filled,new_feasible,new_objective,new_Tmax,new_client_delay_sum,new_viol_C_sum,new_client_switches,new_n_planes,new_n_jobs,new_n_positions,new_H,new_scenario_type,new_window_tightness,new_n_bin,new_n_vars,new_n_cons,scenario,mode,old_scenario,old_mode,old_solve_time_s,old_mipgap_filled,old_feasible,old_objective,old_Tmax,old_client_delay_sum,old_viol_C_sum,old_client_switches,old_n_planes,old_n_jobs,old_n_positions,old_H,old_scenario_type,old_window_tightness,old_n_bin,old_n_vars,old_n_cons,both_feasible,time_ratio_old_over_new,log_time_ratio,gap_diff_old_minus_new,Tmax_diff_old_minus_new,delay_diff_old_minus_new,violC_diff_old_minus_new,switch_diff_old_minus_new,win_time_new,win_gap_new,win_Tmax_new,win_delay_new,win_violC_new,win_switch_new
scn_few-tight_seed3_P2_pl5.xlsx,hard,1202.0,,True,502932.0,72932.0,0.0,0.0,0.0,5.0,13.0,5.0,75761.0,few,tight,,,,scn_few-tight_seed3_P2_pl5.xlsx,hard,scn_few-tight_seed3_P2_pl5.xlsx,hard,4078.0,,True,,1.08390999999999e+16,0.0,0.0,0.0,5.0,13.0,5.0,1.08390999999999e+16,few,tight,16936.0,17107.0,22737.0,True,3.3926788685524127,1.2216198360392476,,1.0839099999926968e+16,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed4_P2_pl5.xlsx,soft12,1158.0,,True,659.18,9917999999999990.0,0.0,0.0,,5.0,17.0,5.0,101358.0,few,tight,,,,scn_few-tight_seed4_P2_pl5.xlsx,soft12,scn_few-tight_seed4_P2_pl5.xlsx,soft12,5327.0,,True,,128178.0,0.0,0.0,,5.0,17.0,5.0,128178.0,few,tight,23247.0,23460.0,30153.0,True,4.600172711571675,1.5260938487840585,,-9917999999871812.0,0.0,0.0,,True,False,False,False,False,False
scn_few-tight_seed4_P2_pl5.xlsx,soft,0.926,,True,659.18,9917999999999990.0,0.0,0.0,,5.0,17.0,5.0,101358.0,few,tight,,,,scn_few-tight_seed4_P2_pl5.xlsx,soft,scn_few-tight_seed4_P2_pl5.xlsx,soft,6099.0,,True,,128178.0,0.0,0.0,,5.0,17.0,5.0,128178.0,few,tight,23247.0,23466.0,30156.0,True,6586.393088552915,8.792761146632413,,-9917999999871812.0,0.0,0.0,,True,False,False,False,False,False
scn_few-tight_seed4_P2_pl5.xlsx,medium,1078.0,,True,659.18,9917999999999990.0,0.0,0.0,0.0,5.0,17.0,5.0,101358.0,few,tight,,,,scn_few-tight_seed4_P2_pl5.xlsx,medium,scn_few-tight_seed4_P2_pl5.xlsx,medium,6955.0,,True,,128178.0,0.0,0.0,0.0,5.0,17.0,5.0,128178.0,few,tight,23677.0,23896.0,31876.0,True,6.4517625231910944,1.8643533528886007,,-9917999999871812.0,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-tight_seed4_P2_pl5.xlsx,hard,1011.0,,True,659.18,9917999999999990.0,0.0,0.0,0.0,5.0,17.0,5.0,101358.0,few,tight,,,,scn_few-tight_seed4_P2_pl5.xlsx,hard,scn_few-tight_seed4_P2_pl5.xlsx,hard,5704.0,,True,,128178.0,0.0,0.0,0.0,5.0,17.0,5.0,128178.0,few,tight,23682.0,23901.0,31881.0,True,5.641938674579624,1.7302277430736603,,-9917999999871812.0,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-tight_seed5_P2_pl5.xlsx,soft12,1869.0,,True,605177.0,90177.0,0.0,0.0,,5.0,16.0,5.0,92424.0,few,tight,,,,scn_few-tight_seed5_P2_pl5.xlsx,soft12,scn_few-tight_seed5_P2_pl5.xlsx,soft12,4928.0,,True,,119024.0,0.0,0.0,,5.0,16.0,5.0,119024.0,few,tight,20935.0,21136.0,27236.0,True,2.636704119850187,0.9695296977577927,,28847.0,0.0,0.0,,True,False,True,False,False,False
scn_few-tight_seed5_P2_pl5.xlsx,soft,1154.0,,True,605177.0,90177.0,0.0,0.0,,5.0,16.0,5.0,92424.0,few,tight,,,,scn_few-tight_seed5_P2_pl5.xlsx,soft,scn_few-tight_seed5_P2_pl5.xlsx,soft,4.35,,True,,119024.0,0.0,0.0,,5.0,16.0,5.0,119024.0,few,tight,20935.0,21142.0,27239.0,True,0.00376949740034662,-5.580813601967452,,28847.0,0.0,0.0,,False,False,True,False,False,False
scn_few-tight_seed5_P2_pl5.xlsx,medium,1026.0,,True,605177.0,90177.0,0.0,0.0,0.0,5.0,16.0,5.0,92424.0,few,tight,,,,scn_few-tight_seed5_P2_pl5.xlsx,medium,scn_few-tight_seed5_P2_pl5.xlsx,medium,2793.0,,True,,119024.0,0.0,0.0,0.0,5.0,16.0,5.0,119024.0,few,tight,21315.0,21522.0,28759.0,True,2.7222222222222223,1.001448540214462,,28847.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed5_P2_pl5.xlsx,hard,1008.0,,True,605177.0,90177.0,0.0,0.0,0.0,5.0,16.0,5.0,92424.0,few,tight,,,,scn_few-tight_seed5_P2_pl5.xlsx,hard,scn_few-tight_seed5_P2_pl5.xlsx,hard,3127.0,,True,,119024.0,0.0,0.0,0.0,5.0,16.0,5.0,119024.0,few,tight,21320.0,21527.0,28764.0,True,3.1021825396825395,1.1321059088265273,,28847.0,0.0,0.0,0.0,True,False,True,False,False,False
scn_few-tight_seed6_P2_pl5.xlsx,soft12,0.713,,False,0.0,0.0,0.0,0.0,,5.0,15.0,5.0,102366.0,few,tight,,,,scn_few-tight_seed6_P2_pl5.xlsx,soft12,scn_few-tight_seed6_P2_pl5.xlsx,soft12,3347.0,,True,,129666.0,0.0,0.0,,5.0,15.0,5.0,129666.0,few,tight,21300.0,21489.0,27493.0,False,4694.249649368864,8.454093559779167,,129666.0,0.0,0.0,,False,False,False,False,False,False
scn_few-tight_seed6_P2_pl5.xlsx,soft,0.744,,False,0.0,0.0,0.0,0.0,,5.0,15.0,5.0,102366.0,few,tight,,,,scn_few-tight_seed6_P2_pl5.xlsx,soft,scn_few-tight_seed6_P2_pl5.xlsx,soft,4366.0,,True,,129666.0,0.0,0.0,,5.0,15.0,5.0,129666.0,few,tight,21300.0,21495.0,27496.0,False,5868.279569892473,8.677316781258934,,129666.0,0.0,0.0,,False,False,False,False,False,False
scn_few-tight_seed6_P2_pl5.xlsx,medium,0.748,,False,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,102366.0,few,tight,,,,scn_few-tight_seed6_P2_pl5.xlsx,medium,scn_few-tight_seed6_P2_pl5.xlsx,medium,3263.0,,True,,129666.0,0.0,0.0,0.0,5.0,15.0,5.0,129666.0,few,tight,21655.0,21850.0,28916.0,False,4362.299465240641,8.38075459760098,,129666.0,0.0,0.0,0.0,False,False,False,False,False,False
scn_few-tight_seed6_P2_pl5.xlsx,hard,0.702,,False,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,102366.0,few,tight,,,,scn_few-tight_seed6_P2_pl5.xlsx,hard,scn_few-tight_seed6_P2_pl5.xlsx,hard,2671.0,,True,,129666.0,0.0,0.0,0.0,5.0,15.0,5.0,129666.0,few,tight,21660.0,21855.0,28921.0,False,3804.843304843305,8.244030088066287,,129666.0,0.0,0.0,0.0,False,False,False,False,False,False
scn_few-tight_seed7_P2_pl5.xlsx,soft12,0.855,,True,593862.0,8886200000000000.0,0.0,0.0,,5.0,16.0,5.0,90961.0,few,tight,,,,scn_few-tight_seed7_P2_pl5.xlsx,soft12,scn_few-tight_seed7_P2_pl5.xlsx,soft12,2529.0,,True,,116651.0,0.0,0.0,,5.0,16.0,5.0,116651.0,few,tight,20515.0,20716.0,26741.0,True,2957.8947368421054,7.992233056715342,,-8886199999883349.0,0.0,0.0,,True,False,False,False,False,False
scn_few-tight_seed7_P2_pl5.xlsx,soft,0.942,,True,593862.0,8886200000000000.0,0.0,0.0,,5.0,16.0,5.0,90961.0,few,tight,,,,scn_few-tight_seed7_P2_pl5.xlsx,soft,scn_few-tight_seed7_P2_pl5.xlsx,soft,2844.0,,True,,116651.0,0.0,0.0,,5.0,16.0,5.0,116651.0,few,tight,20515.0,20722.0,26744.0,True,3019.108280254777,8.012716795328906,,-8886199999883349.0,0.0,0.0,,True,False,False,False,False,False
scn_few-tight_seed7_P2_pl5.xlsx,medium,1061.0,,True,593862.0,8886200000000000.0,0.0,0.0,0.0,5.0,16.0,5.0,90961.0,few,tight,,,,scn_few-tight_seed7_P2_pl5.xlsx,medium,scn_few-tight_seed7_P2_pl5.xlsx,medium,4143.0,,True,,116651.0,0.0,0.0,0.0,5.0,16.0,5.0,116651.0,few,tight,20895.0,21102.0,28264.0,True,3.9048067860508953,1.3622083034634187,,-8886199999883349.0,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-tight_seed7_P2_pl5.xlsx,hard,0.892,,True,593862.0,8886200000000000.0,0.0,0.0,0.0,5.0,16.0,5.0,90961.0,few,tight,,,,scn_few-tight_seed7_P2_pl5.xlsx,hard,scn_few-tight_seed7_P2_pl5.xlsx,hard,5011.0,,True,,116651.0,0.0,0.0,0.0,5.0,16.0,5.0,116651.0,few,tight,20900.0,21107.0,28269.0,True,5617.713004484305,8.633679921361852,,-8886199999883349.0,0.0,0.0,0.0,True,False,False,False,False,False
scn_few-tight_seed8_P2_pl5.xlsx,soft12,0.799,,False,0.0,0.0,0.0,0.0,,5.0,16.0,5.0,98785.0,few,tight,,,,scn_few-tight_seed8_P2_pl5.xlsx,soft12,scn_few-tight_seed8_P2_pl5.xlsx,soft12,4841.0,,True,,1.25054999999999e+16,0.0,0.0,,5.0,16.0,5.0,1.25054999999999e+16,few,tight,21775.0,21976.0,28226.0,False,6058.823529411764,8.709270923155557,,1.25054999999999e+16,0.0,0.0,,False,False,False,False,False,False
scn_few-tight_seed8_P2_pl5.xlsx,soft,0.697,,False,0.0,0.0,0.0,0.0,,5.0,16.0,5.0,98785.0,few,tight,,,,scn_few-tight_seed8_P2_pl5.xlsx,soft,scn_few-tight_seed8_P2_pl5.xlsx,soft,4135.0,,True,,1.25054999999999e+16,0.0,0.0,,5.0,16.0,5.0,1.25054999999999e+16,few,tight,21775.0,21982.0,28229.0,False,5932.568149210904,8.688212475679405,,1.25054999999999e+16,0.0,0.0,,False,False,False,False,False,False
scn_few-tight_seed8_P2_pl5.xlsx,medium,0.725,,False,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,98785.0,few,tight,,,,scn_few-tight_seed8_P2_pl5.xlsx,medium,scn_few-tight_seed8_P2_pl5.xlsx,medium,4689.0,,True,,1.25054999999999e+16,0.0,0.0,0.0,5.0,16.0,5.0,1.25054999999999e+16,few,tight,22180.0,22387.0,29849.0,False,6467.586206896552,8.774558243217049,,1.25054999999999e+16,0.0,0.0,0.0,False,False,False,False,False,False
scn_few-tight_seed8_P2_pl5.xlsx,hard,0.724,,False,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,98785.0,few,tight,,,,scn_few-tight_seed8_P2_pl5.xlsx,hard,scn_few-tight_seed8_P2_pl5.xlsx,hard,4796.0,,True,,1.25054999999999e+16,0.0,0.0,0.0,5.0,16.0,5.0,1.25054999999999e+16,few,tight,22185.0,22392.0,29854.0,False,6624.309392265193,8.798501402743826,,1.25054999999999e+16,0.0,0.0,0.0,False,False,False,False,False,False
scn_few-tight_seed9_P2_pl5.xlsx,soft12,0.582,,False,0.0,0.0,0.0,0.0,,5.0,13.0,5.0,86406.0,few,tight,,,,scn_few-tight_seed9_P2_pl5.xlsx,soft12,scn_few-tight_seed9_P2_pl5.xlsx,soft12,3585.0,,True,,112346.0,0.0,0.0,,5.0,13.0,5.0,112346.0,few,tight,17171.0,17336.0,22289.0,False,6159.79381443299,8.72579858428442,,112346.0,0.0,0.0,,False,False,False,False,False,False
scn_few-tight_seed9_P2_pl5.xlsx,soft,0.586,,False,0.0,0.0,0.0,0.0,,5.0,13.0,5.0,86406.0,few,tight,,,,scn_few-tight_seed9_P2_pl5.xlsx,soft,scn_few-tight_seed9_P2_pl5.xlsx,soft,4443.0,,True,,112346.0,0.0,0.0,,5.0,13.0,5.0,112346.0,few,tight,17171.0,17342.0,22292.0,False,7581.911262798635,8.933520592341033,,112346.0,0.0,0.0,,False,False,False,False,False,False
scn_few-tight_seed9_P2_pl5.xlsx,medium,1559.0,,False,0.0,0.0,0.0,0.0,0.0,5.0,13.0,5.0,86406.0,few,tight,,,,scn_few-tight_seed9_P2_pl5.xlsx,medium,scn_few-tight_seed9_P2_pl5.xlsx,medium,4.77,,True,,112346.0,0.0,0.0,0.0,5.0,13.0,5.0,112346.0,few,tight,17431.0,17602.0,23332.0,False,0.003059653624118024,-5.789453564157527,,112346.0,0.0,0.0,0.0,False,False,False,False,False,False
scn_few-tight_seed9_P2_pl5.xlsx,hard,0.708,,False,0.0,0.0,0.0,0.0,0.0,5.0,13.0,5.0,86406.0,few,tight,,,,scn_few-tight_seed9_P2_pl5.xlsx,hard,scn_few-tight_seed9_P2_pl5.xlsx,hard,3825.0,,True,,112346.0,0.0,0.0,0.0,5.0,13.0,5.0,112346.0,few,tight,17436.0,17607.0,23337.0,False,5402.542372881357,8.594624931549054,,112346.0,0.0,0.0,0.0,False,False,False,False,False,False
scn_heavy-tight_seed1_P4_pl30.xlsx,soft12,22074.0,,False,0.0,0.0,0.0,0.0,,30.0,95.0,5.0,202482.0,unknown,tight,,,,scn_heavy-tight_seed1_P4_pl30.xlsx,soft12,scn_heavy-tight_seed1_P4_pl30.xlsx,soft12,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed1_P4_pl30.xlsx,soft,20463.0,,False,0.0,0.0,0.0,0.0,,30.0,95.0,5.0,202482.0,unknown,tight,,,,scn_heavy-tight_seed1_P4_pl30.xlsx,soft,scn_heavy-tight_seed1_P4_pl30.xlsx,soft,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed1_P4_pl30.xlsx,medium,25952.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,95.0,5.0,202482.0,unknown,tight,,,,scn_heavy-tight_seed1_P4_pl30.xlsx,medium,scn_heavy-tight_seed1_P4_pl30.xlsx,medium,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed1_P4_pl30.xlsx,hard,24781.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,95.0,5.0,202482.0,unknown,tight,,,,scn_heavy-tight_seed1_P4_pl30.xlsx,hard,scn_heavy-tight_seed1_P4_pl30.xlsx,hard,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed2_P4_pl30.xlsx,soft12,20817.0,,False,0.0,0.0,0.0,0.0,,30.0,92.0,5.0,201798.0,unknown,tight,,,,scn_heavy-tight_seed2_P4_pl30.xlsx,soft12,scn_heavy-tight_seed2_P4_pl30.xlsx,soft12,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed2_P4_pl30.xlsx,soft,17472.0,,False,0.0,0.0,0.0,0.0,,30.0,92.0,5.0,201798.0,unknown,tight,,,,scn_heavy-tight_seed2_P4_pl30.xlsx,soft,scn_heavy-tight_seed2_P4_pl30.xlsx,soft,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed2_P4_pl30.xlsx,medium,21621.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,92.0,5.0,201798.0,unknown,tight,,,,scn_heavy-tight_seed2_P4_pl30.xlsx,medium,scn_heavy-tight_seed2_P4_pl30.xlsx,medium,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed2_P4_pl30.xlsx,hard,21128.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,92.0,5.0,201798.0,unknown,tight,,,,scn_heavy-tight_seed2_P4_pl30.xlsx,hard,scn_heavy-tight_seed2_P4_pl30.xlsx,hard,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed3_P4_pl30.xlsx,soft12,15914.0,,False,0.0,0.0,0.0,0.0,,30.0,86.0,5.0,193856.0,unknown,tight,,,,scn_heavy-tight_seed3_P4_pl30.xlsx,soft12,scn_heavy-tight_seed3_P4_pl30.xlsx,soft12,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed3_P4_pl30.xlsx,soft,15971.0,,False,0.0,0.0,0.0,0.0,,30.0,86.0,5.0,193856.0,unknown,tight,,,,scn_heavy-tight_seed3_P4_pl30.xlsx,soft,scn_heavy-tight_seed3_P4_pl30.xlsx,soft,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed3_P4_pl30.xlsx,medium,19134.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,86.0,5.0,193856.0,unknown,tight,,,,scn_heavy-tight_seed3_P4_pl30.xlsx,medium,scn_heavy-tight_seed3_P4_pl30.xlsx,medium,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed3_P4_pl30.xlsx,hard,20295.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,86.0,5.0,193856.0,unknown,tight,,,,scn_heavy-tight_seed3_P4_pl30.xlsx,hard,scn_heavy-tight_seed3_P4_pl30.xlsx,hard,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed4_P4_pl30.xlsx,soft12,16551.0,,False,0.0,0.0,0.0,0.0,,30.0,86.0,5.0,198971.0,unknown,tight,,,,scn_heavy-tight_seed4_P4_pl30.xlsx,soft12,scn_heavy-tight_seed4_P4_pl30.xlsx,soft12,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed4_P4_pl30.xlsx,soft,20627.0,,False,0.0,0.0,0.0,0.0,,30.0,86.0,5.0,198971.0,unknown,tight,,,,scn_heavy-tight_seed4_P4_pl30.xlsx,soft,scn_heavy-tight_seed4_P4_pl30.xlsx,soft,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed4_P4_pl30.xlsx,medium,25582.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,86.0,5.0,198971.0,unknown,tight,,,,scn_heavy-tight_seed4_P4_pl30.xlsx,medium,scn_heavy-tight_seed4_P4_pl30.xlsx,medium,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
scn_heavy-tight_seed4_P4_pl30.xlsx,hard,21312.0,,False,0.0,0.0,0.0,0.0,0.0,30.0,86.0,5.0,198971.0,unknown,tight,,,,scn_heavy-tight_seed4_P4_pl30.xlsx,hard,scn_heavy-tight_seed4_P4_pl30.xlsx,hard,,,False,,,,,,,,,,unknown,tight,,,,False,,,,,,,,False,False,False,False,False,False
