file,preset,mode,solver_preset,solve_time_s,status,termination,tag,objective,best_bound,gap_calc,Tmax,client_delay_sum,viol_C_sum,client_switches,positions_slack_used,n_positions,n_jobs,n_planes,n_clients,H
scn_custom_many_tight_pl10.xlsx,unknown,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl10.xlsx,unknown,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl12.xlsx,unknown,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl14.xlsx,unknown,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl16.xlsx,unknown,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl18.xlsx,unknown,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_custom_many_tight_pl20.xlsx,unknown,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed10_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed11_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed12_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed1_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed2_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed3_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed4_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed5_P3_pl5.xlsx,few-loose,hard,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,soft12,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,soft,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,medium,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,hard,base,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,soft12,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,soft,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,medium,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,hard,fast,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,soft12,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,soft,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
scn_few-loose_seed6_P3_pl5.xlsx,few-loose,medium,feasible,,error,read_case_single_sheet() got an unexpected keyword argument 'positions',error,,,,,,,,,,,,,
